date,course_id,course_name,category,level,is_new_course,list_price,pv_total,pv_organic,pv_ads,pv_social,uv_total,trial_total,add_to_cart_total,purchase_total,refunds,revenue_course,coupon_redemptions,learning_sessions,active_learners,lesson_starts,lesson_completions,avg_watch_time_min,avg_quiz_score,nps_responses,nps_score_avg,registrations,new_paid_users,subs_quarterly,subs_annual,subs_expiring,subs_renewals,revenue_subscription,revenue_enterprise
2024-06-15,1117,信息检索实战19,通识课程,入门,0,286,60,39,13,8,40,15,6,5,0,245.716853097015,0,33,8,33,15,33.53,72.3,1,36.6,0,3,0,0,0,0,323.1624582188834,52.9916934176126
2024-06-16,1117,信息检索实战19,通识课程,入门,0,286,70,44,16,10,46,14,3,1,0,50.7105611297079,0,25,6,25,11,34.13,74.7,1,42.7,4,1,0,0,0,0,310.85150742959263,50.97296223979879
2024-06-17,1117,信息检索实战19,通识课程,入门,0,286,54,34,12,8,36,16,5,1,0,51.494735125502245,1,25,6,25,12,35.38,73.0,1,43.3,4,0,0,0,0,0,273.9186550617202,44.91676870635735
2024-06-18,1117,信息检索实战19,通识课程,入门,0,286,60,38,13,9,40,15,7,1,0,49.49604309470738,1,22,5,22,9,24.63,76.8,1,54.6,4,0,0,0,0,0,286.229605851011,46.93549988417116
2024-06-19,1117,信息检索实战19,通识课程,入门,0,286,67,42,16,9,44,18,4,0,0,0.0,0,25,6,25,12,27.68,69.7,1,47.3,10,0,0,0,0,0,317.00698282423804,51.9823278287057
2024-06-20,1117,信息检索实战19,通识课程,入门,0,286,61,38,14,9,40,15,2,0,0,0.0,0,19,4,19,9,30.8,68.5,1,55.3,7,0,0,0,0,0,280.07413045636565,45.926134295264255
2024-06-21,1117,信息检索实战19,通识课程,入门,0,286,67,42,15,10,44,17,3,2,0,102.79721737304747,0,31,7,31,15,22.21,70.3,1,38.3,0,0,0,0,0,0,329.31793361352885,54.00105900651951
2024-06-22,1117,信息检索实战19,通识课程,入门,0,286,62,39,14,9,41,12,1,0,0,0.0,0,17,4,17,8,33.96,69.6,1,36.0,10,0,0,0,0,0,264.68544196975216,43.40272032299699
2024-06-23,1117,信息检索实战19,通识课程,入门,0,286,74,46,16,12,49,15,4,1,0,50.03516457912077,1,25,6,25,10,20.17,79.4,1,49.9,17,1,0,0,0,0,329.31793361352885,54.00105900651951
2024-06-24,1117,信息检索实战19,通识课程,入门,0,286,61,37,17,7,40,18,2,1,0,51.70925294817636,0,31,7,31,15,27.05,69.8,1,53.2,4,0,0,0,0,0,307.7737697322699,50.46827944534534
2024-06-25,1117,信息检索实战19,通识课程,入门,0,286,51,31,13,7,34,16,8,4,0,203.51890460137392,1,33,8,33,16,29.97,75.7,0,37.8,4,6,0,0,0,0,292.3850812456564,47.94486547307808
2024-06-26,1117,信息检索实战19,通识课程,入门,0,286,43,26,11,6,28,12,2,2,1,101.04303521264198,0,22,5,22,10,39.68,79.5,1,41.9,4,0,0,0,0,0,224.67485190455704,36.841843995102096
2024-06-27,1117,信息检索实战19,通识课程,入门,0,286,50,32,12,6,33,15,3,1,0,48.73677216747402,0,25,6,25,11,26.21,83.2,0,41.7,0,1,0,0,0,0,255.45222887778405,41.88867193963663
2024-06-28,1117,信息检索实战19,通识课程,入门,0,286,72,46,16,10,48,12,3,2,0,102.34432021866132,0,22,5,22,12,27.76,62.0,0,38.1,14,0,0,0,1,0,313.9292451269153,51.47764503425224
2024-06-29,1117,信息检索实战19,通识课程,入门,0,286,72,46,16,10,48,11,1,1,0,53.05093335167074,0,17,4,17,9,13.95,66.8,1,49.2,4,0,0,0,0,0,298.5405566403018,48.95423106198498
2024-06-30,1117,信息检索实战19,通识课程,入门,0,286,69,44,16,9,46,26,8,6,0,317.5093216533901,2,53,13,53,26,19.79,67.2,0,56.1,7,4,0,0,0,0,427.8055399278552,70.15090842903001
2024-06-01,1118,演讲口才实战20,通识课程,入门,0,221,77,48,18,11,51,17,5,4,0,159.3548565125327,0,33,8,33,14,28.66,63.2,0,44.5,10,3,0,0,0,0,378.561736770692,62.07598371777476
2024-06-02,1118,演讲口才实战20,通识课程,入门,0,221,77,49,17,11,51,21,4,3,0,118.36878049307003,0,42,10,42,19,31.85,68.1,1,51.8,4,0,0,0,0,0,393.9504252573056,64.59939769004204
2024-06-03,1118,演讲口才实战20,通识课程,入门,0,221,57,35,13,9,38,11,3,0,0,0.0,0,14,3,14,7,13.32,70.3,1,54.1,10,0,0,0,0,0,243.14127808849324,39.86994076182282
2024-06-04,1118,演讲口才实战20,通识课程,入门,0,221,58,38,12,8,38,20,5,2,0,77.41446063828624,2,33,8,33,15,28.71,67.9,1,46.5,0,1,0,0,0,0,320.0847205215607,52.48701062315915
2024-06-05,1118,演讲口才实战20,通识课程,入门,0,221,67,42,16,9,44,13,2,1,0,38.662820275731214,0,22,5,22,11,32.33,64.0,1,42.4,4,0,0,0,0,0,295.46281894297914,48.449548267531526
2024-06-06,1118,演讲口才实战20,通识课程,入门,0,221,53,32,13,8,35,13,4,2,0,78.03370315649228,0,22,5,22,11,34.24,68.3,1,50.7,7,0,0,0,0,0,261.60770427242943,42.89803752854353
2024-06-07,1118,演讲口才实战20,通识课程,入门,0,221,65,41,15,9,43,14,3,1,0,38.45909717568821,1,22,5,22,11,16.11,70.4,0,44.7,7,0,0,0,0,0,295.46281894297914,48.449548267531526
2024-06-08,1118,演讲口才实战20,通识课程,入门,0,221,70,45,15,10,46,20,2,1,0,40.24552846977476,0,36,9,36,16,35.02,75.5,0,51.4,0,0,0,0,0,0,347.784359797465,57.02915577324023
2024-06-09,1118,演讲口才实战20,通识课程,入门,0,221,68,42,16,10,45,12,3,1,0,40.58609677667407,0,17,4,17,8,22.18,69.3,0,46.1,7,0,0,0,0,0,292.3850812456564,47.94486547307808
2024-06-10,1118,演讲口才实战20,通识课程,入门,0,221,58,36,13,9,38,13,4,2,0,76.34161048554783,1,19,4,19,8,17.57,75.5,0,44.2,0,1,0,0,0,0,276.9963927590429,45.4214515008108
2024-06-11,1118,演讲口才实战20,通识课程,入门,0,221,56,36,14,6,37,9,2,1,0,38.64154557894466,1,17,4,17,8,28.65,81.2,0,30.8,0,1,0,0,0,0,236.9858026938478,38.86057517291591
2024-06-12,1118,演讲口才实战20,通识课程,入门,0,221,65,41,15,9,43,8,2,1,0,39.90086818187179,1,17,4,17,7,15.83,87.1,1,45.9,0,0,0,0,0,0,258.5299665751067,42.39335473409008
2024-06-13,1118,演讲口才实战20,通识课程,入门,0,221,52,32,13,7,34,4,1,1,0,37.54038354580199,1,6,1,6,3,31.21,74.9,2,37.6,7,0,0,0,0,0,193.89747493133004,31.79501605056756
2024-06-14,1118,演讲口才实战20,通识课程,入门,0,221,67,43,14,10,44,21,4,2,0,75.68771552106321,1,39,9,39,17,29.63,75.2,1,48.6,10,0,0,0,0,0,353.9398351921104,58.03852136214713
2024-06-15,1118,演讲口才实战20,通识课程,入门,0,221,66,41,14,11,44,11,3,2,0,82.34604972181177,1,19,4,19,7,18.59,71.3,0,36.8,14,1,0,0,0,0,289.3073435483337,47.44018267862461
2024-06-16,1118,演讲口才实战20,通识课程,入门,0,221,72,44,16,12,48,19,4,3,0,122.61573921139046,1,39,9,39,20,31.27,76.0,3,41.0,10,0,0,0,0,0,366.2507859814012,60.05725253996095
2024-06-17,1118,演讲口才实战20,通识课程,入门,0,221,76,49,18,9,50,23,4,2,0,79.46433616701665,0,45,11,45,18,36.8,68.8,1,51.1,4,1,0,0,2,1,393.9504252573056,64.59939769004204
2024-06-18,1118,演讲口才实战20,通识课程,入门,0,221,66,41,14,11,44,13,4,2,0,73.48746311544423,0,22,5,22,10,29.95,58.7,2,40.9,7,1,0,0,0,0,301.6182943376245,49.45891385643843
2024-06-19,1118,演讲口才实战20,通识课程,入门,0,221,68,42,16,10,45,15,2,2,0,74.9183771555906,1,25,6,25,11,30.89,75.6,0,44.2,0,0,0,0,0,0,320.0847205215607,52.48701062315915
2024-06-20,1118,演讲口才实战20,通识课程,入门,0,221,64,40,15,9,42,17,3,1,0,36.55759021601448,0,28,7,28,11,17.44,69.8,0,41.6,7,1,0,0,0,0,310.85150742959263,50.97296223979879
2024-06-21,1118,演讲口才实战20,通识课程,入门,0,221,50,31,11,8,33,14,3,0,0,0.0,0,17,4,17,8,33.11,71.0,0,46.9,10,0,0,0,0,0,240.06354039117056,39.36525796736937
2024-06-22,1118,演讲口才实战20,通识课程,入门,0,221,63,40,14,9,42,17,3,3,0,116.07772565498632,1,36,9,36,19,29.2,65.0,0,42.9,14,3,0,0,0,0,326.2401959162061,53.49637621206605
2024-06-23,1118,演讲口才实战20,通识课程,入门,0,221,86,53,20,13,57,19,6,4,0,165.69055209251724,1,39,9,39,18,46.67,63.9,0,44.9,10,0,0,0,0,0,418.5723268358871,68.63686004566965
2024-06-24,1118,演讲口才实战20,通识课程,入门,0,221,55,34,13,8,36,15,5,2,0,77.67730246610104,0,28,7,28,15,21.92,80.3,0,55.1,7,0,0,0,0,0,280.07413045636565,45.926134295264255
2024-06-25,1118,演讲口才实战20,通识课程,入门,0,221,68,42,14,12,45,18,5,1,0,36.11505143099385,1,31,7,31,15,35.36,80.7,2,48.1,17,0,0,0,0,0,329.31793361352885,54.00105900651951
2024-06-26,1118,演讲口才实战20,通识课程,入门,0,221,68,43,15,10,45,19,7,2,0,67.42854467871634,0,36,9,36,18,28.06,77.3,1,56.8,7,0,0,0,0,0,344.70662210014234,56.524472978786775
2024-06-27,1118,演讲口才实战20,通识课程,入门,0,221,58,35,14,9,38,14,2,0,0,0.0,0,22,5,22,11,25.68,73.0,0,49.1,17,0,0,0,0,0,264.68544196975216,43.40272032299699
2024-06-28,1118,演讲口才实战20,通识课程,入门,0,221,57,36,13,8,38,11,2,0,0,0.0,0,17,4,17,7,38.62,83.7,1,35.2,7,0,0,0,0,0,243.14127808849324,39.86994076182282
2024-06-29,1118,演讲口才实战20,通识课程,入门,0,221,65,40,14,11,43,15,2,1,0,37.97231925015003,0,22,5,22,9,19.43,70.3,0,48.5,17,0,0,0,0,0,301.6182943376245,49.45891385643843
2024-06-30,1118,演讲口才实战20,通识课程,入门,0,221,65,42,14,9,43,16,5,3,0,116.05627143679862,1,31,7,31,15,36.4,68.2,0,46.5,7,1,0,0,0,0,326.2401959162061,53.49637621206605
2024-06-01,1119,知识管理实战21,通识课程,进阶,0,430,78,46,20,12,51,21,4,3,0,228.67347347512063,1,42,10,42,21,26.99,72.7,0,46.3,7,0,0,0,0,0,397.0281629546282,65.10408048449548
2024-06-02,1119,知识管理实战21,通识课程,进阶,0,430,68,41,17,10,45,16,4,2,1,149.03469566072314,1,28,7,28,13,31.92,69.0,1,40.4,14,0,0,0,0,0,326.2401959162061,53.49637621206605
2024-06-03,1119,知识管理实战21,通识课程,进阶,0,430,56,34,14,8,37,10,5,4,1,299.4183309130053,1,22,5,22,11,20.12,67.7,0,60.2,10,3,0,0,0,0,270.8409173643975,44.41208591190389
2024-06-04,1119,知识管理实战21,通识课程,进阶,0,430,58,35,13,10,38,10,2,1,0,80.38682471909136,0,17,4,17,9,32.21,73.2,1,43.5,21,1,0,0,0,0,249.29675348313864,40.87930635072972
2024-06-05,1119,知识管理实战21,通识课程,进阶,0,430,59,36,15,8,39,15,2,1,0,74.83152027663748,0,22,5,22,10,17.39,67.7,0,53.9,17,1,0,0,0,0,283.1518681536883,46.430817089717706
2024-06-06,1119,知识管理实战21,通识课程,进阶,0,430,68,41,16,11,45,17,8,0,0,0.0,0,28,7,28,13,29.38,73.0,1,44.9,7,0,0,0,0,0,313.9292451269153,51.47764503425224
2024-06-07,1119,知识管理实战21,通识课程,进阶,0,430,57,36,13,8,38,11,4,2,0,157.96112437955222,1,19,4,19,8,23.09,74.3,0,41.0,7,3,0,0,0,0,261.60770427242943,42.89803752854353
2024-06-08,1119,知识管理实战21,通识课程,进阶,0,430,86,54,19,13,57,20,8,6,0,439.9030157705593,4,36,9,36,16,35.81,84.2,2,49.7,10,4,0,0,0,0,443.1942284144687,72.67432240129727
2024-06-09,1119,知识管理实战21,通识课程,进阶,0,430,66,42,15,9,44,14,2,1,0,79.40322368566635,0,22,5,22,11,31.99,63.2,2,61.4,7,0,0,0,0,0,298.5405566403018,48.95423106198498
2024-06-10,1119,知识管理实战21,通识课程,进阶,0,430,49,30,11,8,32,8,2,2,0,150.73257341178865,0,17,4,17,7,28.25,76.2,0,28.3,0,0,0,0,0,0,218.51937650991164,35.832478406195186
2024-06-11,1119,知识管理实战21,通识课程,进阶,0,430,64,40,14,10,42,11,3,0,0,0.0,0,14,3,14,6,16.0,82.8,0,50.9,10,0,0,0,0,0,264.68544196975216,43.40272032299699
2024-06-12,1119,知识管理实战21,通识课程,进阶,0,430,73,45,18,10,48,14,2,2,0,150.44969197981035,1,25,6,25,12,26.17,69.4,0,44.7,10,1,1,0,0,0,329.31793361352885,54.00105900651951
2024-06-13,1119,知识管理实战21,通识课程,进阶,0,430,70,43,15,12,46,17,3,1,0,71.35265821972348,1,28,7,28,11,42.02,73.0,3,35.0,21,1,0,0,0,0,329.31793361352885,54.00105900651951
2024-06-14,1119,知识管理实战21,通识课程,进阶,0,430,54,34,13,7,36,9,3,1,0,77.26682930572026,0,14,3,14,7,26.31,63.0,0,62.4,10,0,0,0,0,0,230.83032729920245,37.851209584009005
2024-06-15,1119,知识管理实战21,通识课程,进阶,0,430,73,46,18,9,48,12,3,1,0,81.55070602002077,0,19,4,19,8,23.71,63.8,0,43.4,10,0,0,0,0,0,307.7737697322699,50.46827944534534
2024-06-16,1119,知识管理实战21,通识课程,进阶,0,430,63,38,16,9,42,9,3,1,0,73.04135313366108,1,17,4,17,8,41.83,67.3,0,51.0,7,0,0,0,0,0,258.5299665751067,42.39335473409008
2024-06-17,1119,知识管理实战21,通识课程,进阶,0,430,58,37,13,8,38,12,2,2,0,154.79091710683227,0,25,6,25,11,28.58,77.4,1,51.0,4,0,0,0,0,0,270.8409173643975,44.41208591190389
2024-06-18,1119,知识管理实战21,通识课程,进阶,0,430,52,32,12,8,34,12,7,4,0,293.4958796120176,1,25,6,25,10,24.11,75.3,1,58.6,0,1,0,0,0,0,270.8409173643975,44.41208591190389
2024-06-19,1119,知识管理实战21,通识课程,进阶,0,430,61,37,15,9,40,16,6,5,0,368.4706937327188,2,33,8,33,16,20.11,74.8,0,42.6,14,4,0,0,0,0,332.3956713108515,54.50574180097296
2024-06-20,1119,知识管理实战21,通识课程,进阶,0,430,63,40,14,9,42,15,1,1,0,77.14140363604699,1,22,5,22,9,31.77,81.0,1,43.7,10,0,0,0,0,0,295.46281894297914,48.449548267531526
2024-06-21,1119,知识管理实战21,通识课程,进阶,0,430,70,44,17,9,46,18,3,0,0,0.0,0,31,7,31,14,25.28,64.8,1,54.7,17,0,0,0,0,0,326.2401959162061,53.49637621206605
2024-06-22,1119,知识管理实战21,通识课程,进阶,0,430,73,45,16,12,48,15,6,1,0,74.75195794100584,1,19,4,19,8,49.41,71.6,1,52.9,14,1,0,0,0,0,326.2401959162061,53.49637621206605
2024-06-23,1119,知识管理实战21,通识课程,进阶,0,430,84,51,21,12,55,23,6,0,0,0.0,0,39,9,39,18,16.52,71.2,1,47.3,7,0,0,0,0,0,400.1059006519509,65.60876327894894
2024-06-24,1119,知识管理实战21,通识课程,进阶,0,430,70,44,16,10,46,17,4,2,0,146.83370910303978,0,28,7,28,13,31.0,77.4,1,45.8,14,1,0,0,0,0,338.5511467054969,55.515107389879866
2024-06-25,1119,知识管理实战21,通识课程,进阶,0,430,75,46,17,12,50,19,4,1,0,67.44891347819559,0,31,7,31,16,20.89,69.7,1,45.8,0,0,0,0,0,0,357.0175728894331,58.5432041566006
2024-06-26,1119,知识管理实战21,通识课程,进阶,0,430,59,37,14,8,39,15,2,1,0,75.92224844115661,0,22,5,22,11,28.84,74.5,0,54.9,0,0,1,0,0,0,283.1518681536883,46.430817089717706
2024-06-27,1119,知识管理实战21,通识课程,进阶,0,430,61,38,14,9,40,11,7,3,0,219.12635215583603,0,19,4,19,8,34.72,73.6,0,52.8,4,4,0,0,0,0,283.1518681536883,46.430817089717706
2024-06-28,1119,知识管理实战21,通识课程,进阶,0,430,63,39,15,9,42,14,3,1,0,72.65380670115796,1,25,6,25,13,17.36,72.1,0,35.9,4,0,0,0,0,0,289.3073435483337,47.44018267862461
2024-06-29,1119,知识管理实战21,通识课程,进阶,0,430,63,40,14,9,42,20,3,3,0,217.9279961822916,1,45,11,45,19,26.91,69.5,0,53.6,4,1,0,0,0,0,344.70662210014234,56.524472978786775
2024-06-30,1119,知识管理实战21,通识课程,进阶,0,430,76,46,19,11,50,12,2,1,0,67.8863076697958,1,19,4,19,8,31.95,70.6,0,40.3,4,0,0,0,0,0,317.00698282423804,51.9823278287057
2024-06-01,1120,知识管理实战22,通识课程,进阶,0,403,75,44,18,13,50,23,9,6,0,405.9302229360015,2,50,12,50,24,16.77,68.7,1,48.7,4,0,0,1,0,0,427.8055399278552,70.15090842903001
2024-06-02,1120,知识管理实战22,通识课程,进阶,0,403,73,45,16,12,48,16,5,2,0,133.71844423906455,0,28,7,28,14,34.32,76.7,0,52.5,7,3,0,0,0,0,341.6288844028196,56.01979018433333
2024-06-03,1120,知识管理实战22,通识课程,进阶,0,403,58,35,14,9,38,15,3,1,0,68.4966419789803,0,22,5,22,10,30.57,71.4,0,25.7,0,0,0,0,0,0,280.07413045636565,45.926134295264255
2024-06-04,1120,知识管理实战22,通识课程,进阶,0,403,49,30,12,7,32,14,5,2,0,136.12698765854336,0,22,5,22,10,34.25,65.6,1,48.5,4,0,0,0,0,0,255.45222887778405,41.88867193963663
2024-06-05,1120,知识管理实战22,通识课程,进阶,0,403,63,39,15,9,42,13,4,1,0,69.9712861985664,0,17,4,17,7,30.15,83.1,1,45.7,7,0,0,0,0,0,283.1518681536883,46.430817089717706
2024-06-06,1120,知识管理实战22,通识课程,进阶,0,403,65,42,15,8,43,16,3,1,0,68.88905811651054,1,28,7,28,13,43.48,67.9,0,44.7,10,1,0,0,0,0,307.7737697322699,50.46827944534534
2024-06-07,1120,知识管理实战22,通识课程,进阶,0,403,70,43,17,10,46,15,4,2,0,133.13218503925822,1,28,7,28,14,37.07,77.6,1,52.3,7,1,0,0,0,0,326.2401959162061,53.49637621206605
2024-06-08,1120,知识管理实战22,通识课程,进阶,0,403,79,48,19,12,52,18,2,0,0,0.0,0,28,7,28,13,36.79,66.1,2,55.4,14,0,0,0,0,0,353.9398351921104,58.03852136214713
2024-06-09,1120,知识管理实战22,通识课程,进阶,0,403,74,46,19,9,49,24,5,4,0,268.139142332538,2,45,11,45,23,22.55,66.8,0,40.2,21,0,0,0,0,0,412.4168514412417,67.62749445676275
2024-06-10,1120,知识管理实战22,通识课程,进阶,0,403,48,30,12,6,32,8,1,0,0,0.0,0,11,2,11,6,28.43,66.5,2,43.9,0,0,0,0,0,0,196.9752126286528,32.29969884502102
2024-06-11,1120,知识管理实战22,通识课程,进阶,0,403,53,34,13,6,35,17,6,2,0,139.3297411946246,0,31,7,31,15,37.03,67.6,1,46.4,7,0,0,0,0,0,286.229605851011,46.93549988417116
2024-06-12,1120,知识管理实战22,通识课程,进阶,0,403,65,40,14,11,43,13,5,1,0,68.14204387384812,1,19,4,19,9,29.83,72.1,0,33.5,10,0,0,0,0,0,289.3073435483337,47.44018267862461
2024-06-13,1120,知识管理实战22,通识课程,进阶,0,403,62,39,14,9,41,13,2,1,0,70.75960913729175,0,19,4,19,9,21.77,82.9,0,48.5,7,1,0,0,0,0,280.07413045636565,45.926134295264255
2024-06-14,1120,知识管理实战22,通识课程,进阶,0,403,63,38,14,11,42,13,3,1,0,67.77965309700058,0,25,6,25,12,32.1,76.1,1,36.7,4,0,0,0,0,0,283.1518681536883,46.430817089717706
2024-06-15,1120,知识管理实战22,通识课程,进阶,0,403,79,47,19,13,52,26,2,1,0,73.7885109219,1,39,9,39,18,30.8,67.5,1,31.8,7,0,0,0,0,0,412.4168514412417,67.62749445676275
2024-06-16,1120,知识管理实战22,通识课程,进阶,0,403,68,41,17,10,45,16,4,2,0,146.2546035285353,0,25,6,25,12,34.68,75.7,1,51.1,14,1,0,0,0,0,326.2401959162061,53.49637621206605
2024-06-17,1120,知识管理实战22,通识课程,进阶,0,403,55,33,13,9,36,13,6,1,0,75.65089721299543,0,25,6,25,11,31.34,73.8,0,30.6,10,0,0,0,0,0,258.5299665751067,42.39335473409008
2024-06-18,1120,知识管理实战22,通识课程,进阶,0,403,56,36,13,7,37,16,1,0,0,0.0,0,19,4,19,9,25.3,72.0,0,31.0,4,0,0,0,0,0,270.8409173643975,44.41208591190389
2024-06-19,1120,知识管理实战22,通识课程,进阶,0,403,50,31,11,8,33,13,4,3,0,216.90677675405672,2,25,6,25,11,30.5,71.2,0,34.5,0,1,0,0,0,0,261.60770427242943,42.89803752854353
2024-06-20,1120,知识管理实战22,通识课程,进阶,0,403,52,31,13,8,34,11,1,0,0,0.0,0,17,4,17,8,35.63,67.4,2,41.3,4,0,0,0,0,0,227.75258960187972,37.346526789555554
2024-06-21,1120,知识管理实战22,通识课程,进阶,0,403,64,40,14,10,42,13,1,1,0,65.43361866723725,1,25,6,25,11,20.89,57.7,1,47.5,14,1,0,0,0,0,286.229605851011,46.93549988417116
2024-06-22,1120,知识管理实战22,通识课程,进阶,0,403,56,35,12,9,37,11,2,2,0,145.3775809477142,0,17,4,17,8,37.7,73.8,1,39.3,7,1,0,0,0,0,258.5299665751067,42.39335473409008
2024-06-23,1120,知识管理实战22,通识课程,进阶,0,403,80,50,18,12,53,30,7,4,0,300.48225411583,1,59,14,59,27,24.69,70.0,1,53.3,7,3,0,0,0,0,467.8161299930503,76.71178475692491
2024-06-24,1120,知识管理实战22,通识课程,进阶,0,403,57,34,14,9,38,14,3,1,0,69.30269354396674,0,19,4,19,9,17.93,88.1,1,45.8,14,0,0,0,0,0,270.8409173643975,44.41208591190389
2024-06-25,1120,知识管理实战22,通识课程,进阶,0,403,55,34,11,10,36,15,5,1,0,77.81922012941263,1,28,7,28,12,23.82,69.8,0,43.5,14,1,0,0,0,0,270.8409173643975,44.41208591190389
2024-06-26,1120,知识管理实战22,通识课程,进阶,0,403,70,43,15,12,46,16,3,1,0,71.37705988491643,0,22,5,22,11,29.88,59.5,1,42.5,10,0,0,0,0,0,323.1624582188834,52.9916934176126
2024-06-27,1120,知识管理实战22,通识课程,进阶,0,403,56,34,13,9,37,14,6,2,0,141.13022177934897,0,22,5,22,10,29.87,75.0,1,40.3,4,0,0,0,0,0,276.9963927590429,45.4214515008108
2024-06-28,1120,知识管理实战22,通识课程,进阶,0,403,64,39,13,12,42,20,6,4,0,263.83954144309445,0,39,9,39,17,31.82,69.5,1,44.1,14,3,0,0,0,0,357.0175728894331,58.5432041566006
2024-06-29,1120,知识管理实战22,通识课程,进阶,0,403,70,42,17,11,46,21,5,2,0,145.30518836508935,1,42,10,42,22,39.73,65.1,1,50.4,14,1,0,0,0,0,363.1730482840785,59.5525697455075
2024-06-30,1120,知识管理实战22,通识课程,进阶,0,403,77,48,18,11,51,19,6,2,0,147.72659144188316,1,31,7,31,14,28.43,71.0,0,55.1,14,1,0,0,0,0,372.4062613760466,61.06661812886786
2024-06-01,1121,高效学习实战23,通识课程,进阶,0,132,67,40,17,10,44,15,3,2,0,47.27925400196926,0,25,6,25,12,24.62,77.0,0,47.3,4,1,0,0,0,0,317.00698282423804,51.9823278287057
2024-06-02,1121,高效学习实战23,通识课程,进阶,0,132,69,42,16,11,46,18,5,1,0,21.90741017135714,0,25,6,25,12,31.19,67.4,0,33.6,4,1,0,0,0,0,332.3956713108515,54.50574180097296
2024-06-03,1121,高效学习实战23,通识课程,进阶,0,132,72,46,17,9,48,16,5,3,0,70.43729077776636,1,33,8,33,16,31.49,74.2,0,51.7,10,4,0,0,0,0,347.784359797465,57.02915577324023
2024-06-04,1121,高效学习实战23,通识课程,进阶,0,132,69,43,16,10,46,15,2,0,0,0.0,0,19,4,19,9,17.58,70.2,1,51.0,14,0,0,0,0,0,304.6960320349472,49.96359665089189
2024-06-05,1121,高效学习实战23,通识课程,进阶,0,132,63,38,16,9,42,13,3,2,0,49.75211286008507,0,25,6,25,11,29.95,66.3,3,56.7,10,1,0,0,0,0,292.3850812456564,47.94486547307808
2024-06-06,1121,高效学习实战23,通识课程,进阶,0,132,54,32,13,9,36,15,3,1,0,22.770679753673804,0,28,7,28,14,23.87,68.8,0,42.4,14,0,0,0,0,0,267.76317966707484,43.90740311745044
2024-06-07,1121,高效学习实战23,通识课程,进阶,0,132,72,45,17,10,48,9,3,1,0,21.409319145098472,1,14,3,14,7,30.32,73.2,1,26.8,7,1,0,0,0,0,286.229605851011,46.93549988417116
2024-06-08,1121,高效学习实战23,通识课程,进阶,0,132,73,44,18,11,48,17,5,3,0,68.1833749149035,1,33,8,33,16,24.61,78.1,0,50.8,4,1,0,0,0,0,357.0175728894331,58.5432041566006
2024-06-09,1121,高效学习实战23,通识课程,进阶,0,132,68,41,16,11,45,17,6,6,0,147.4027034901216,3,36,9,36,17,31.7,70.3,1,51.7,17,3,0,0,0,0,369.3285236787239,60.56193533441441
2024-06-10,1121,高效学习实战23,通识课程,进阶,0,132,58,37,13,8,38,10,1,1,0,23.339518636746657,1,19,4,19,8,37.11,64.9,2,40.3,7,0,0,0,0,0,249.29675348313864,40.87930635072972
2024-06-11,1121,高效学习实战23,通识课程,进阶,0,132,61,37,14,10,40,14,3,0,0,0.0,0,19,4,19,9,26.19,76.1,1,35.9,0,0,0,0,0,0,273.9186550617202,44.91676870635735
2024-06-12,1121,高效学习实战23,通识课程,进阶,0,132,58,37,13,8,38,14,5,3,0,70.27333732598339,0,28,7,28,12,32.37,65.1,1,31.9,4,3,0,0,0,0,292.3850812456564,47.94486547307808
2024-06-13,1121,高效学习实战23,通识课程,进阶,0,132,56,34,13,9,37,10,2,2,0,49.57784578573891,0,19,4,19,8,31.15,67.7,0,53.8,7,1,0,0,0,0,252.37449118046132,41.38398914518318
2024-06-14,1121,高效学习实战23,通识课程,进阶,0,132,64,39,15,10,42,13,1,0,0,0.0,0,17,4,17,8,28.87,67.7,0,49.4,4,0,0,0,0,0,276.9963927590429,45.4214515008108
2024-06-15,1121,高效学习实战23,通识课程,进阶,0,132,89,57,21,11,59,18,6,4,0,95.28679928311249,2,36,9,36,16,27.62,72.7,0,51.9,10,3,0,0,0,0,421.6500645332098,69.14154284012311
2024-06-16,1121,高效学习实战23,通识课程,进阶,0,132,83,52,19,12,55,18,5,2,0,50.126564161046126,0,33,8,33,16,33.29,65.0,1,54.2,14,1,0,0,1,1,384.7172121653374,63.08534930668167
2024-06-17,1121,高效学习实战23,通识课程,进阶,0,132,55,33,13,9,36,13,2,0,0,0.0,0,17,4,17,8,40.29,71.6,0,47.7,14,0,0,0,0,0,249.29675348313864,40.87930635072972
2024-06-18,1121,高效学习实战23,通识课程,进阶,0,132,69,43,17,9,46,18,3,1,0,23.329159401145628,0,28,7,28,14,26.1,69.4,0,43.6,10,0,0,0,0,0,332.3956713108515,54.50574180097296
2024-06-19,1121,高效学习实战23,通识课程,进阶,0,132,66,39,16,11,44,13,3,2,0,46.95090406185586,0,22,5,22,11,36.82,76.4,0,38.1,4,1,0,0,0,0,301.6182943376245,49.45891385643843
2024-06-20,1121,高效学习实战23,通识课程,进阶,0,132,66,41,16,9,44,12,1,0,0,0.0,0,19,4,19,8,34.9,65.3,0,40.9,0,0,0,0,0,0,276.9963927590429,45.4214515008108
2024-06-21,1121,高效学习实战23,通识课程,进阶,0,132,68,42,15,11,45,20,4,2,0,48.713830144765154,1,33,8,33,17,24.87,62.2,0,34.7,4,3,0,0,0,0,350.8620974947877,57.53383856769368
